senseId	entryId	lemma	partOfSpeech	synsetId	subcat
oewn-fete_day__1.28.00..	oewn-fete_day-n	fete day	n	oewn-15186678-n	
oewn-feterita__1.20.00..	oewn-feterita-n	feterita	n	oewn-12158471-n	
oewn-fetich__1.04.00..	oewn-fetich-n	fetich	n	oewn-01209832-n	
oewn-fetich__1.06.00..	oewn-fetich-n	fetich	n	oewn-03609171-n	
oewn-fetichism__1.04.00..	oewn-fetichism-n	fetichism	n	oewn-00739356-n	
oewn-fetichism__1.09.00..	oewn-fetichism-n	fetichism	n	oewn-05954076-n	
oewn-feticide__1.04.00..	oewn-feticide-n	feticide	n	oewn-00232182-n	
oewn-fetid__5.00.00.malodorous.00	oewn-fetid-a			oewn-01057333-s	
oewn-fetid_bugbane__1.20.00..	oewn-fetid_bugbane-n	fetid bugbane	n	oewn-11749611-n	
oewn-fetid_horehound__1.20.00..	oewn-fetid_horehound-n	fetid horehound	n	oewn-12862632-n	
oewn-fetidness__1.07.00..	oewn-fetidness-n	fetidness	n	oewn-04987905-n	
oewn-fetish__1.04.00..	oewn-fetish-n			oewn-01209832-n	
oewn-fetish__1.06.00..	oewn-fetish-n			oewn-03609171-n	
oewn-fetish__1.12.00..	oewn-fetish-n			oewn-07504434-n	
oewn-fetishism__1.04.00..	oewn-fetishism-n	fetishism	n	oewn-00739356-n	
oewn-fetishism__1.09.00..	oewn-fetishism-n	fetishism	n	oewn-05954076-n	
oewn-fetishist__1.18.00..	oewn-fetishist-n			oewn-10105317-n	
oewn-fetishize__2.30.00..	oewn-fetishize-v	fetishize	v	oewn-00321712-v	vtaa vtai
oewn-fetlock__1.05.00..	oewn-fetlock-n	fetlock	n	oewn-02464980-n	
oewn-fetlock__1.05.01..	oewn-fetlock-n	fetlock	n	oewn-02465095-n	
oewn-fetlock_joint__1.05.00..	oewn-fetlock_joint-n	fetlock joint	n	oewn-02465095-n	
oewn-fetology__1.09.00..	oewn-fetology-n	fetology	n	oewn-06063385-n	
oewn-fetometry__1.04.00..	oewn-fetometry-n	fetometry	n	oewn-01004226-n	
oewn-fetoprotein__1.27.00..	oewn-fetoprotein-n	fetoprotein	n	oewn-15058229-n	
oewn-fetor__1.09.00..	oewn-fetor-n			oewn-05722841-n	
oewn-fetoscope__1.06.00..	oewn-fetoscope-n	fetoscope	n	oewn-03335737-n	
oewn-fetoscopy__1.04.00..	oewn-fetoscopy-n	fetoscopy	n	oewn-00946272-n	
oewn-fetter__1.06.00..	oewn-fetter-n			oewn-03335892-n	
oewn-fetter__2.35.00..	oewn-fetter-v			oewn-01290655-v	vtaa
oewn-fetter_bone__1.05.00..	oewn-fetter_bone-n	fetter bone	n	oewn-02464697-n	
oewn-fetter_bush__1.20.00..	oewn-fetter_bush-n	fetter bush	n	oewn-12261943-n	
oewn-fetterbush__1.20.01..	oewn-fetterbush-n	fetterbush	n	oewn-12261943-n	
oewn-fetterbush__1.20.02..	oewn-fetterbush-n	fetterbush	n	oewn-12264210-n	
oewn-fettered__5.00.00.bound.01	oewn-fettered-a			oewn-00254227-s	
oewn-fettle__1.26.00..	oewn-fettle-n			oewn-14570198-n	
oewn-fettle__2.40.00..	oewn-fettle-v			oewn-02370585-v	vtai
oewn-fettuccine__1.13.00..	oewn-fettuccine-n	fettuccine	n	oewn-07716383-n	
oewn-fettuccine_alfredo__1.13.00..	oewn-fettuccine_Alfredo-n	fettuccine Alfredo	n	oewn-07716511-n	
oewn-fettuccini__1.13.00..	oewn-fettuccini-n			oewn-07716383-n	
oewn-fetus__1.05.00..	oewn-fetus-n			oewn-01462432-n	
oewn-feud__1.04.00..	oewn-feud-n	feud	n	oewn-01238738-n	
oewn-feud__2.33.00..	oewn-feud-v	feud	v	oewn-01125687-v	via via-pp
oewn-feudal__3.01.00..	oewn-feudal-a			oewn-02737282-a	
oewn-feudal_lord__1.18.00..	oewn-feudal_lord-n	feudal lord	n	oewn-10105505-n	
oewn-feudal_lordship__1.04.00..	oewn-feudal_lordship-n	feudal lordship	n	oewn-00604981-n	
oewn-feudal_system__1.14.00..	oewn-feudal_system-n	feudal system	n	oewn-07988872-n	
oewn-feudalism__1.14.00..	oewn-feudalism-n			oewn-07988872-n	
oewn-feudalistic__3.01.00..	oewn-feudalistic-a	feudalistic	a	oewn-02737282-a	
oewn-feudalize__2.30.00..	oewn-feudalize-v			oewn-00321821-v	vtai
oewn-feudally__4.02.00..	oewn-feudally-r	feudally	r	oewn-00142621-r	
oewn-feudatory__1.18.00..	oewn-feudatory-n			oewn-10766249-n	
oewn-feudatory__3.01.00..	oewn-feudatory-a			oewn-03077232-a	
oewn-feudatory__5.00.00.subordinate.02	oewn-feudatory-a			oewn-02337598-s	
oewn-fever__1.12.00..	oewn-fever-n			oewn-07526619-n	
oewn-fever__1.26.00..	oewn-fever-n			oewn-14388761-n	
oewn-fever_blister__1.26.00..	oewn-fever_blister-n	fever blister	n	oewn-14155857-n	
oewn-fever_pitch__1.26.00..	oewn-fever_pitch-n			oewn-14060374-n	
oewn-fever_tree__1.20.01..	oewn-fever_tree-n	fever tree	n	oewn-13132099-n	
oewn-fever_tree__1.20.02..	oewn-fever_tree-n	fever tree	n	oewn-12690123-n	
oewn-fever_tree__1.20.03..	oewn-fever_tree-n	fever tree	n	oewn-12358134-n	
oewn-fever_tree__1.20.04..	oewn-fever_tree-n	fever tree	n	oewn-11778952-n	
oewn-fevered__5.00.00.excited.00	oewn-fevered-a	fevered	a	oewn-00923395-s	
oewn-feverfew__1.20.00..	oewn-feverfew-n	feverfew	n	oewn-12043577-n	
oewn-feverish__3.01.00..	oewn-feverish-a			oewn-02737451-a	
oewn-feverish__5.00.00.agitated.00	oewn-feverish-a			oewn-00086895-s	
oewn-feverish__5.00.00.ill.01	oewn-feverish-a			oewn-02555662-s	
oewn-feverishly__4.02.00..	oewn-feverishly-r			oewn-00142519-r	
oewn-feverishness__1.26.00..	oewn-feverishness-n	feverishness	n	oewn-14388761-n	
oewn-feverishness__1.26.01..	oewn-feverishness-n	feverishness	n	oewn-92434863-n	
oewn-feverous__5.00.00.ill.01	oewn-feverous-a	feverous	a	oewn-02555662-s	
oewn-feverroot__1.20.00..	oewn-feverroot-n	feverroot	n	oewn-12700637-n	
oewn-few__1.14.00..	oewn-few-n	few	n	oewn-08404805-n	
oewn-few__3.00.00..	oewn-few-a	few	a	oewn-01557242-a	
oewn-few--flowered_leek__1.20.00..	oewn-few-flowered_leek-n	few-flowered leek	n	oewn-12455139-n	
oewn-fewer__3.00.00..	oewn-fewer-a	fewer	a	oewn-01561009-a	
oewn-fewest__3.00.00..	oewn-fewest-a	fewest	a	oewn-01561779-a	
oewn-fewness__1.07.00..	oewn-fewness-n	fewness	n	oewn-05130363-n	
oewn-fey__5.00.00.insane.00	oewn-fey-a	fey	a	oewn-02083068-s	
oewn-fey__5.00.00.supernatural.00	oewn-fey-a	fey	a	oewn-01580203-s	
oewn-fez__1.06.00..	oewn-fez-n			oewn-03336022-n	
oewn-fha__1.14.00..	oewn-FHA-n	FHA	n	oewn-08440591-n	
oewn-fhlmc__1.14.00..	oewn-FHLMC-n	FHLMC	n	oewn-08401270-n	
oewn-fiance__1.18.00..	oewn-fiance-n	fiance	n	oewn-10105638-n	
oewn-fiancee__1.18.00..	oewn-fiancee-n	fiancee	n	oewn-10105739-n	
oewn-fiasco__1.11.02..	oewn-fiasco-n			oewn-07380032-n	
oewn-fiat__1.10.00..	oewn-fiat-n			oewn-06551761-n	
oewn-fiat_money__1.21.00..	oewn-fiat_money-n	fiat money	n	oewn-13414772-n	
oewn-fib__1.10.00..	oewn-fib-n	fib	n	oewn-06769768-n	
oewn-fib__2.32.00..	oewn-fib-v	fib	v	oewn-00836973-v	via
oewn-fibber__1.18.00..	oewn-fibber-n	fibber	n	oewn-10679772-n	
oewn-fibbing__1.04.00..	oewn-fibbing-n	fibbing	n	oewn-00753487-n	
oewn-fiber__1.06.01..	oewn-fiber-n			oewn-03336189-n	
oewn-fiber__1.07.00..	oewn-fiber-n			oewn-04627573-n	
oewn-fiber__1.08.00..	oewn-fiber-n			oewn-05236952-n	
oewn-fiber__1.13.00..	oewn-fiber-n			oewn-07584383-n	
oewn-fiber__1.27.00..	oewn-fiber-n			oewn-14891040-n	
oewn-fiber_bundle__1.08.00..	oewn-fiber_bundle-n	fiber bundle	n	oewn-05483333-n	
oewn-fiber_optic_cable__1.06.00..	oewn-fiber_optic_cable-n	fiber optic cable	n	oewn-03336544-n	
oewn-fiber_optic_microphone__1.06.01..	oewn-fiber_optic_microphone-n	fiber optic microphone	n	oewn-92449236-n	
oewn-fiber_optics__1.10.00..	oewn-fiber_optics-n	fiber optics	n	oewn-06291469-n	
oewn-fiber--optic__3.01.00..	oewn-fiber-optic-a	fiber-optic	a	oewn-02737745-a	
oewn-fiber--optic_transmission_system__1.06.00..	oewn-fiber-optic_transmission_system-n	fiber-optic transmission system	n	oewn-03336765-n	
oewn-fiberboard__1.06.00..	oewn-fiberboard-n	fiberboard	n	oewn-03336335-n	
oewn-fiberglass__1.27.00..	oewn-fiberglass-n	fiberglass	n	oewn-14890920-n	
oewn-fiberoptic__3.01.00..	oewn-fiberoptic-a	fiberoptic	a	oewn-02737745-a	
oewn-fiberoptics__1.10.00..	oewn-fiberoptics-n	fiberoptics	n	oewn-06291469-n	
oewn-fiberscope__1.06.00..	oewn-fiberscope-n	fiberscope	n	oewn-03336950-n	
oewn-fibonacci_number__1.23.00..	oewn-Fibonacci_number-n	Fibonacci number	n	oewn-13615111-n	
oewn-fibonacci_sequence__1.14.00..	oewn-Fibonacci_sequence-n	Fibonacci sequence	n	oewn-08390745-n	
oewn-fibre__1.06.01..	oewn-fibre-n			oewn-03336189-n	
oewn-fibre__1.07.00..	oewn-fibre-n			oewn-04627573-n	
oewn-fibre__1.08.00..	oewn-fibre-n			oewn-05236952-n	
oewn-fibre__1.13.02..	oewn-fibre-n			oewn-07584383-n	
oewn-fibre__1.27.00..	oewn-fibre-n			oewn-14891040-n	
oewn-fibre_bundle__1.08.00..	oewn-fibre_bundle-n	fibre bundle	n	oewn-05483333-n	
oewn-fibre_optic_cable__1.06.00..	oewn-fibre_optic_cable-n	fibre optic cable	n	oewn-03336544-n	
oewn-fibre_optics__1.10.00..	oewn-fibre_optics-n	fibre optics	n	oewn-06291469-n	
oewn-fibre--optic__3.01.00..	oewn-fibre-optic-a	fibre-optic	a	oewn-02737745-a	
oewn-fibre--optic_transmission_system__1.06.00..	oewn-fibre-optic_transmission_system-n	fibre-optic transmission system	n	oewn-03336765-n	
oewn-fibreboard__1.06.00..	oewn-fibreboard-n	fibreboard	n	oewn-03336335-n	
oewn-fibreglass__1.27.00..	oewn-fibreglass-n			oewn-14890920-n	
oewn-fibreoptic__3.01.00..	oewn-fibreoptic-a	fibreoptic	a	oewn-02737745-a	
oewn-fibreoptics__1.10.00..	oewn-fibreoptics-n	fibreoptics	n	oewn-06291469-n	
oewn-fibril__1.27.00..	oewn-fibril-n			oewn-14892009-n	
oewn-fibrillate__2.29.00..	oewn-fibrillate-v	fibrillate	v	oewn-00009877-v	vii
oewn-fibrillation__1.04.01..	oewn-fibrillation-n	fibrillation	n	oewn-00389851-n	
oewn-fibrillation__1.26.00..	oewn-fibrillation-n	fibrillation	n	oewn-14385584-n	
oewn-fibrillose__3.01.00..	oewn-fibrillose-a	fibrillose	a	oewn-02737999-a	
oewn-fibrin__1.27.00..	oewn-fibrin-n			oewn-14758120-n	
oewn-fibrinase__1.27.00..	oewn-fibrinase-n	fibrinase	n	oewn-15097224-n	
oewn-fibrinogen__1.27.00..	oewn-fibrinogen-n	fibrinogen	n	oewn-15047723-n	
oewn-fibrinolysin__1.27.00..	oewn-fibrinolysin-n	fibrinolysin	n	oewn-15008333-n	
oewn-fibrinolysis__1.22.00..	oewn-fibrinolysis-n	fibrinolysis	n	oewn-13501379-n	
oewn-fibrinopeptide__1.27.00..	oewn-fibrinopeptide-n	fibrinopeptide	n	oewn-14766916-n	
oewn-fibrinous__3.01.00..	oewn-fibrinous-a	fibrinous	a	oewn-02738105-a	
oewn-fibroadenoma__1.26.00..	oewn-fibroadenoma-n	fibroadenoma	n	oewn-14261693-n	
oewn-fibroblast__1.08.00..	oewn-fibroblast-n	fibroblast	n	oewn-05455976-n	
oewn-fibrocalcific__3.01.00..	oewn-fibrocalcific-a	fibrocalcific	a	oewn-03021300-a	
oewn-fibrocartilage__1.08.00..	oewn-fibrocartilage-n	fibrocartilage	n	oewn-05296092-n	
oewn-fibrocartilaginous__3.01.00..	oewn-fibrocartilaginous-a	fibrocartilaginous	a	oewn-02738218-a	
oewn-fibrocystic_breast_disease__1.26.00..	oewn-fibrocystic_breast_disease-n	fibrocystic breast disease	n	oewn-14221862-n	
oewn-fibrocystic_disease_of_the_breast__1.26.00..	oewn-fibrocystic_disease_of_the_breast-n	fibrocystic disease of the breast	n	oewn-14221862-n	
oewn-fibrocystic_disease_of_the_pancreas__1.26.00..	oewn-fibrocystic_disease_of_the_pancreas-n	fibrocystic disease of the pancreas	n	oewn-14178988-n	
oewn-fibroid__1.26.00..	oewn-fibroid-n	fibroid	n	oewn-14261875-n	
oewn-fibroid_tumor__1.26.00..	oewn-fibroid_tumor-n	fibroid tumor	n	oewn-14261875-n	
oewn-fibroma__1.26.00..	oewn-fibroma-n	fibroma	n	oewn-14262010-n	
oewn-fibromyositis__1.26.00..	oewn-fibromyositis-n	fibromyositis	n	oewn-14369485-n	
oewn-fibrosis__1.26.00..	oewn-fibrosis-n			oewn-14231291-n	
oewn-fibrositis__1.26.00..	oewn-fibrositis-n	fibrositis	n	oewn-14369363-n	
oewn-fibrosity__1.07.00..	oewn-fibrosity-n	fibrosity	n	oewn-05029525-n	
oewn-fibrous__5.00.01.tough.01	oewn-fibrous-a			oewn-02455307-s	
oewn-fibrous__5.00.02.tough.01	oewn-fibrous-a			oewn-02455448-s	
oewn-fibrous_astrocyte__1.08.00..	oewn-fibrous_astrocyte-n	fibrous astrocyte	n	oewn-05475574-n	
oewn-fibrous_dysplasia_of_bone__1.26.00..	oewn-fibrous_dysplasia_of_bone-n	fibrous dysplasia of bone	n	oewn-14389630-n	
oewn-fibrous_joint__1.08.00..	oewn-fibrous_joint-n	fibrous joint	n	oewn-05550526-n	
oewn-fibrous_tissue__1.08.00..	oewn-fibrous_tissue-n	fibrous tissue	n	oewn-05302494-n	
oewn-fibrous--rooted_begonia__1.20.00..	oewn-fibrous-rooted_begonia-n	fibrous-rooted begonia	n	oewn-12381051-n	
oewn-fibrousness__1.07.00..	oewn-fibrousness-n	fibrousness	n	oewn-05029525-n	
oewn-fibrovascular_bundle__1.20.00..	oewn-fibrovascular_bundle-n	fibrovascular bundle	n	oewn-13118708-n	
oewn-fibula__1.08.00..	oewn-fibula-n			oewn-05601956-n	
oewn-fibular_vein__1.08.00..	oewn-fibular_vein-n	fibular vein	n	oewn-05384187-n	
oewn-fica__1.21.00..	oewn-FICA-n	FICA	n	oewn-13331749-n	
oewn-fice__1.05.00..	oewn-fice-n	fice	n	oewn-02087671-n	
oewn-fichu__1.06.00..	oewn-fichu-n			oewn-03337118-n	
oewn-fickle__5.00.00.changeable.00	oewn-fickle-a	fickle	a	oewn-00346106-s	
oewn-fickle__5.00.00.inconstant.00	oewn-fickle-a	fickle	a	oewn-00587124-s	
oewn-fickleness__1.07.00..	oewn-fickleness-n	fickleness	n	oewn-04886287-n	
oewn-fictile__3.01.00..	oewn-fictile-a			oewn-02738315-a	
oewn-fictile__5.00.00.elastic.00	oewn-fictile-a			oewn-00848000-s	
oewn-fictile__5.00.00.susceptible.00	oewn-fictile-a			oewn-02370584-s	
oewn-fiction__1.10.00..	oewn-fiction-n			oewn-06378552-n	
oewn-fiction__1.10.01..	oewn-fiction-n			oewn-06770602-n	
oewn-fictional__3.01.00..	oewn-fictional-a			oewn-02738442-a	
oewn-fictional__5.00.00.unreal.00	oewn-fictional-a			oewn-01942527-s	
oewn-fictional_animal__1.05.00..	oewn-fictional_animal-n	fictional animal	n	oewn-02454206-n	
oewn-fictional_character__1.18.00..	oewn-fictional_character-n	fictional character	n	oewn-09610740-n	
oewn-fictionalisation__1.04.00..	oewn-fictionalisation-n	fictionalisation	n	oewn-00932855-n	
oewn-fictionalisation__1.10.00..	oewn-fictionalisation-n	fictionalisation	n	oewn-06378818-n	
oewn-fictionalise__2.30.00..	oewn-fictionalise-v	fictionalise	v	oewn-00116427-v	vtai
oewn-fictionalise__2.36.00..	oewn-fictionalise-v	fictionalise	v	oewn-01638718-v	vtai
oewn-fictionalization__1.04.00..	oewn-fictionalization-n			oewn-00932855-n	
oewn-fictionalization__1.10.00..	oewn-fictionalization-n			oewn-06378818-n	
oewn-fictionalize__2.30.00..	oewn-fictionalize-v			oewn-00116427-v	vtai
oewn-fictionalize__2.36.00..	oewn-fictionalize-v			oewn-01638718-v	vtai
oewn-fictitious__5.00.00.counterfeit.00	oewn-fictitious-a			oewn-01120599-s	
oewn-fictitious__5.00.00.unreal.00	oewn-fictitious-a			oewn-01942527-s	
oewn-fictitious_character__1.18.00..	oewn-fictitious_character-n	fictitious character	n	oewn-09610740-n	
oewn-fictitious_name__1.10.00..	oewn-fictitious_name-n	fictitious name	n	oewn-06345523-n	
oewn-fictitious_place__1.09.00..	oewn-fictitious_place-n	fictitious place	n	oewn-05633662-n	
oewn-fictitiously__4.02.00..	oewn-fictitiously-r	fictitiously	r	oewn-00102808-r	
oewn-fictitiously__4.02.01..	oewn-fictitiously-r	fictitiously	r	oewn-00102917-r	
oewn-fictive__5.00.00.counterfeit.00	oewn-fictive-a			oewn-01120599-s	
oewn-fictive__5.00.00.creative.00	oewn-fictive-a			oewn-00646782-s	
oewn-ficus_aurea__1.20.00..	oewn-Ficus_aurea-n	Ficus aurea	n	oewn-12422556-n	
oewn-ficus_bengalensis__1.20.00..	oewn-Ficus_bengalensis-n	Ficus bengalensis	n	oewn-12422853-n	
oewn-ficus_carica__1.20.00..	oewn-Ficus_carica-n	Ficus carica	n	oewn-12422189-n	
oewn-ficus_carica_sylvestris__1.20.00..	oewn-Ficus_carica_sylvestris-n	Ficus carica sylvestris	n	oewn-12422398-n	
oewn-ficus_deltoidea__1.20.00..	oewn-Ficus_deltoidea-n	Ficus deltoidea	n	oewn-12423580-n	
oewn-ficus_diversifolia__1.20.00..	oewn-Ficus_diversifolia-n	Ficus diversifolia	n	oewn-12423580-n	
oewn-ficus_elastica__1.20.00..	oewn-Ficus_elastica-n	Ficus elastica	n	oewn-12423345-n	
oewn-ficus_religiosa__1.20.00..	oewn-Ficus_religiosa-n	Ficus religiosa	n	oewn-12423101-n	
oewn-ficus_rubiginosa__1.20.00..	oewn-Ficus_rubiginosa-n	Ficus rubiginosa	n	oewn-12423781-n	
oewn-ficus_sycomorus__1.20.00..	oewn-Ficus_sycomorus-n	Ficus sycomorus	n	oewn-12424018-n	
oewn-fiddle__1.06.00..	oewn-fiddle-n			oewn-04544161-n	
oewn-fiddle__2.30.00..	oewn-fiddle-v			oewn-00262200-v	via-pp
oewn-fiddle__2.35.00..	oewn-fiddle-v			oewn-01589199-v	via-pp
oewn-fiddle__2.35.03..	oewn-fiddle-v			oewn-01588939-v	vtai
oewn-fiddle__2.36.00..	oewn-fiddle-v			oewn-01737548-v	via
oewn-fiddle__2.36.02..	oewn-fiddle-v			oewn-01728768-v	vtai
oewn-fiddle__2.40.00..	oewn-fiddle-v			oewn-02297950-v	via
oewn-fiddle__2.41.00..	oewn-fiddle-v			oewn-02469127-v	vtai
oewn-fiddle_with__2.35.00..	oewn-fiddle_with-v	fiddle with	v	oewn-01226775-v	vtai
oewn-fiddle--faddle__1.10.00..	oewn-fiddle-faddle-n	fiddle-faddle	n	oewn-06620496-n	
oewn-fiddle--shaped__5.00.00.simple.01	oewn-fiddle-shaped-a	fiddle-shaped	a	oewn-02177609-s	
oewn-fiddlehead__1.20.01..	oewn-fiddlehead-n	fiddlehead	n	oewn-12974679-n	
oewn-fiddlehead__1.20.02..	oewn-fiddlehead-n	fiddlehead	n	oewn-13218952-n	
oewn-fiddlehead_fern__1.20.00..	oewn-fiddlehead_fern-n	fiddlehead fern	n	oewn-12974679-n	
oewn-fiddleneck__1.20.00..	oewn-fiddleneck-n	fiddleneck	n	oewn-12858226-n	
oewn-fiddler__1.18.00..	oewn-fiddler-n			oewn-10774246-n	
oewn-fiddler__1.18.01..	oewn-fiddler-n			oewn-10731878-n	
oewn-fiddler__1.18.02..	oewn-fiddler-n			oewn-10753892-n	
oewn-fiddler_crab__1.05.00..	oewn-fiddler_crab-n	fiddler crab	n	oewn-01982807-n	
oewn-fiddlestick__1.06.00..	oewn-fiddlestick-n	fiddlestick	n	oewn-03337216-n	
oewn-fiddling__5.00.00.unimportant.00	oewn-fiddling-a	fiddling	a	oewn-01284018-s	
oewn-fidelity__1.07.00..	oewn-fidelity-n			oewn-04884180-n	
oewn-fidelity__1.07.02..	oewn-fidelity-n			oewn-04811555-n	
oewn-fidget__1.12.00..	oewn-fidget-n			oewn-07529034-n	
oewn-fidget__2.38.00..	oewn-fidget-v			oewn-02062372-v	via
oewn-fidgetiness__1.12.00..	oewn-fidgetiness-n	fidgetiness	n	oewn-07529034-n	
oewn-fidgety__5.00.00.tense.03	oewn-fidgety-a			oewn-02414962-s	
oewn-fiducial__3.01.00..	oewn-fiducial-a	fiducial	a	oewn-02859273-a	
oewn-fiducial__3.01.01..	oewn-fiducial-a	fiducial	a	oewn-02859112-a	
oewn-fiducial__5.00.00.trustworthy.00	oewn-fiducial-a	fiducial	a	oewn-02475134-s	
oewn-fiduciary__1.18.00..	oewn-fiduciary-n			oewn-10105843-n	
oewn-fiduciary__3.01.00..	oewn-fiduciary-a			oewn-02859273-a	
oewn-fiduciary_duty__1.04.00..	oewn-fiduciary_duty-n	fiduciary duty	n	oewn-01133977-n	
oewn-fiduciary_relation__1.24.00..	oewn-fiduciary_relation-n	fiduciary relation	n	oewn-13860585-n	
oewn-fief__1.21.00..	oewn-fief-n			oewn-13270826-n	
oewn-fiefdom__1.14.00..	oewn-fiefdom-n			oewn-08065377-n	
oewn-fiefdom__1.15.00..	oewn-fiefdom-n			oewn-08575291-n	
oewn-field__1.04.00..	oewn-field-n			oewn-01099024-n	
oewn-field__1.06.00..	oewn-field-n			oewn-02690851-n	
oewn-field__1.09.00..	oewn-field-n			oewn-06005806-n	
oewn-field__1.09.01..	oewn-field-n			oewn-05941627-n	
oewn-field__1.14.00..	oewn-field-n			oewn-08021702-n	
oewn-field__1.14.01..	oewn-field-n			oewn-08016026-n	
oewn-field__1.14.02..	oewn-field-n			oewn-08015913-n	
oewn-field__1.14.03..	oewn-field-n			oewn-08022022-n	
oewn-field__1.15.00..	oewn-field-n			oewn-08587527-n	
oewn-field__1.15.01..	oewn-field-n			oewn-08587306-n	
oewn-field__1.15.02..	oewn-field-n			oewn-08588287-n	
oewn-field__1.15.03..	oewn-field-n			oewn-08569203-n	
oewn-field__1.15.04..	oewn-field-n			oewn-08523662-n	
oewn-field__1.15.05..	oewn-field-n			oewn-08677077-n	
oewn-field__1.17.00..	oewn-field-n			oewn-09416498-n	
oewn-field__1.19.00..	oewn-field-n			oewn-11477177-n	
oewn-field__1.26.00..	oewn-field-n			oewn-14537641-n	
oewn-field__2.31.00..	oewn-field-v			oewn-00677511-v	vtaa
oewn-field__2.32.00..	oewn-field-v			oewn-00817201-v	vtai
oewn-field__2.33.00..	oewn-field-v			oewn-01084245-v	via
oewn-field__2.33.01..	oewn-field-v			oewn-01084683-v	vtai
oewn-field_artillery__1.06.00..	oewn-field_artillery-n	field artillery	n	oewn-03337338-n	
oewn-field_balm__1.20.01..	oewn-field_balm-n	field balm	n	oewn-12864317-n	
oewn-field_balm__1.20.02..	oewn-field_balm-n	field balm	n	oewn-12868134-n	
oewn-field_bean__1.20.00..	oewn-field_bean-n	field bean	n	oewn-12596534-n	
oewn-field_bindweed__1.20.00..	oewn-field_bindweed-n	field bindweed	n	oewn-12844813-n	
oewn-field_brome__1.20.00..	oewn-field_brome-n	field brome	n	oewn-12132144-n	
oewn-field_capacity__1.23.00..	oewn-field_capacity-n	field capacity	n	oewn-13638207-n	
oewn-field_chamomile__1.20.00..	oewn-field_chamomile-n	field chamomile	n	oewn-11944106-n	
oewn-field_chickweed__1.20.00..	oewn-field_chickweed-n	field chickweed	n	oewn-11827836-n	
oewn-field_coil__1.06.00..	oewn-field_coil-n	field coil	n	oewn-03337536-n	
oewn-field_corn__1.20.00..	oewn-field_corn-n	field corn	n	oewn-12164916-n	
oewn-field_cricket__1.05.00..	oewn-field_cricket-n	field cricket	n	oewn-02232839-n	
oewn-field_crop__1.20.00..	oewn-field_crop-n	field crop	n	oewn-13107316-n	
oewn-field_day__1.28.00..	oewn-field_day-n	field day	n	oewn-15198306-n	
oewn-field_day__1.28.01..	oewn-field_day-n	field day	n	oewn-15163651-n	
oewn-field_day__1.28.02..	oewn-field_day-n	field day	n	oewn-15198400-n	
oewn-field_day__1.28.03..	oewn-field_day-n	field day	n	oewn-15163769-n	
oewn-field_emission__1.22.00..	oewn-field_emission-n	field emission	n	oewn-13501597-n	
oewn-field_event__1.11.00..	oewn-field_event-n	field event	n	oewn-07481697-n	
oewn-field_game__1.04.00..	oewn-field_game-n	field game	n	oewn-00468787-n	
oewn-field_garlic__1.20.01..	oewn-field_garlic-n	field garlic	n	oewn-12455991-n	
oewn-field_general__1.04.00..	oewn-field_general-n	field general	n	oewn-00727818-n	
oewn-field_general__1.18.00..	oewn-field_general-n	field general	n	oewn-10518401-n	
oewn-field_glass__1.06.00..	oewn-field_glass-n	field glass	n	oewn-03338074-n	
oewn-field_glasses__1.06.00..	oewn-field_glasses-n	field glasses	n	oewn-02844544-n	
oewn-field_goal__1.04.00..	oewn-field_goal-n	field goal	n	oewn-00189783-n	
oewn-field_goal__1.04.01..	oewn-field_goal-n	field goal	n	oewn-00191280-n	
oewn-field_guide__1.10.00..	oewn-field_guide-n	field guide	n	oewn-06434555-n	
oewn-field_gun__1.06.00..	oewn-field_gun-n	field gun	n	oewn-03337338-n	
oewn-field_hand__1.18.00..	oewn-field_hand-n	field hand	n	oewn-10099179-n	
oewn-field_hockey__1.04.00..	oewn-field_hockey-n	field hockey	n	oewn-00469063-n	
oewn-field_hockey_ball__1.06.00..	oewn-field_hockey_ball-n	field hockey ball	n	oewn-03338197-n	
oewn-field_horsetail__1.20.00..	oewn-field_horsetail-n	field horsetail	n	oewn-13240731-n	
oewn-field_hospital__1.06.00..	oewn-field_hospital-n	field hospital	n	oewn-03338294-n	
oewn-field_house__1.06.00..	oewn-field_house-n	field house	n	oewn-03338425-n	
oewn-field_house__1.06.01..	oewn-field_house-n	field house	n	oewn-03338555-n	
oewn-field_hut__1.06.00..	oewn-field_hut-n	field hut	n	oewn-03555333-n	
oewn-field_intensity__1.07.00..	oewn-field_intensity-n	field intensity	n	oewn-05107531-n	
oewn-field_judge__1.18.00..	oewn-field_judge-n	field judge	n	oewn-10106513-n	
oewn-field_lens__1.06.00..	oewn-field_lens-n	field lens	n	oewn-03338656-n	
oewn-field_line__1.19.00..	oewn-field_line-n	field line	n	oewn-11477474-n	
oewn-field_lupine__1.20.00..	oewn-field_lupine-n	field lupine	n	oewn-12566925-n	
